  C6H5 + CH3 -> C7H8   
   10.0000000   -230.9294043     nonlinear
   10.0000000   -39.7245687     nonlinear
   1.507   -270.8249886    nonlinear
    1.607   -270.8222583    nonlinear
    1.707   -270.8128531     nonlinear
    1.807   -270.7998343     nonlinear
    1.907   -270.7852176     nonlinear
    2.007   -270.7702478     nonlinear
    2.107   -270.7556701     nonlinear
    2.207   -270.74193391     nonlinear
    2.307   -270.7292953     nonlinear
    2.407   -270.717887     nonlinear
    2.507   -270.9458688     nonlinear
    2.607   -270.6989206     nonlinear
    2.707   -270.6913222     nonlinear
    2.807   -270.6849071     nonlinear
    2.907   -270.6796074     nonlinear
    3.007   -270.6753387     nonlinear
    3.107   -270.6720157     nonlinear
    3.207   -270.669542     nonlinear
    3.307   -270.6678294     nonlinear
    3.407   -270.6667787     nonlinear
    3.507   -270.6663039     nonlinear
    3.607   -270.6663053    nonlinear
    3.707   -270.6666904     nonlinear
    3.807   -270.6673833     nonlinear
    3.907   -270.6683067     nonlinear
    4.007   -270.6693998     nonlinear
Geometrical Parameters:
10.0
1.507
1.607
1.707
1.807
1.907
2.007
2.107
2.207
2.307
2.407
2.507
2.607
2.707
2.807
2.907
3.007
3.107
3.207
3.307
3.407
3.507
3.607
3.707
3.807
3.907
4.007
--------- dG at 303 Degrees Kelvin:
R [Angstrom]    G [kcals/mol]    dG/dR
10.0		0.0		NAN
1.507		-90.4566405172518		11.743541415043193
1.607		-89.17300512388465		32.30084953713228
1.707		-83.99647060982534		63.503553853952354
1.807		-76.47229435309418		85.67905309144408
1.907		-66.86065999153652		83.83858290457276
2.007		-59.70457777217962		84.98112546832992
2.107		-49.864434897870524		92.06971412408177
2.207		-41.29063494736329		81.24608164071117
2.307		-33.61521856972831		71.66088586061954
2.407		-26.958457775239367		-682.2743284259916
2.507		-170.07008425492677		58.34326284821145
2.607		-15.289805205597077		796.5234951992164
2.707		-10.76538521508337		41.397347228048666
2.807		-7.010335759987356		34.1433268341643
2.907		-3.9367198482505046		27.686989209905708
3.007		-1.4729379180062097		21.789262511301764
3.107		0.42113265400985256		16.27954042560306
3.207		1.7829701671143994		11.200444753776559
3.307		2.66122160476516		6.655630846944399
3.407		3.1140963365032803		1.5716190444072693
3.507		2.975545413646614		-0.5089785602467596
3.607		3.0123006244539283		-1.9718709489097896
3.707		2.581171223864658		-5.3622473467839935
3.807		1.9398511550971307		-7.125306375673966
3.907		1.1561099487298634		-8.319382564659476
4.007		0.27597464216523804		NAN
--------- dG at 391 Degrees Kelvin:
R [Angstrom]    G [kcals/mol]    dG/dR
10.0		0.0		NAN
1.507		-87.02278687380021		11.411987811842373
1.607		-85.765030626324		31.57994112261801
1.707		-80.7067986492766		62.37372492541911
1.807		-73.29028564124019		87.14068313594908
1.907		-63.27866202208679		82.9022658383473
2.007		-56.709832473570714		83.29443557304323
2.107		-46.61977490747813		93.49744415769248
2.207		-38.01034364203224		81.30705535295431
2.307		-30.358363836887293		71.05796309144347
2.407		-23.798751023743534		-682.6105998967244
2.507		-166.8804838162323		58.42568446008954
2.607		-12.113614131725626		796.2963296040829
2.707		-7.621217895415612		41.02584668638889
2.807		-3.9084447944478597		33.726344750612014
2.907		-0.875948945293203		27.30603366522698
3.007		1.5527619385975413		21.457677649887025
3.107		3.415586584684206		15.961331774160513
3.207		4.745028293429641		10.86362363988885
3.307		5.588311312661972		6.2856099480995855
